item_id|date|category|title|content|sentiment|summary|top_key_freq|tokens|tokens_v2|entities|token_pos|link|photo_link
aipl_2023-06-16_101|2023-06-16|政治|民進黨前黨工霸凌案屬實 聯合報：陳右豪正式離職|民進黨今天公布第2波性平調查結果，經交叉比對數名證人與目擊者證詞，證實前青年部主任蔡沐霖、前青年部資深專員陳右豪被指控情節屬實。聯合報發聲明，陳右豪將正式離職。蔡沐霖先前被控擔任青年部主任期間涉及吃案、霸凌受害者。民進黨副秘書長楊懿珊表示，根據被害者臉書陳述案情，經調查小組確認後，認定蔡沐霖涉及長期使用極度不恰當管理方式、言語，造成員工身心嚴重受創，並選擇永久離開任職圈，情節屬實，令人無比遺憾。另外，媒體報導，民進黨聲明稿中指出，兩名前被害黨工指控前青年部資深專員陳右豪，涉及霸凌及性別歧視的相關情節，經過訪談多名證人後，初步認定霸凌及性別歧視的行為，確實存在，情節嚴重。陳右豪目前任職記者的聯合報，2日表示此事涉及職場性騷擾，不容任何模糊空間，已將陳右豪停職處分。聯合報今天再發聲明：「現民進黨調查報告公布，陳右豪將正式離職。」|0|['證實前青年部主任蔡沐霖、前青年部資深專員陳右豪被指控情節屬實', '聯合報今天再發聲明：「現民進黨調查報告公布', '陳右豪目前任職記者的聯合報', '涉及霸凌及性別歧視的相關情節', '陳右豪將正式離職']|[('陳右豪', 6), ('情節', 4), ('民進黨', 3), ('蔡沐霖', 3), ('主任', 2), ('青年部', 2), ('專員', 2), ('霸凌', 2), ('性別', 2), ('性平', 1), ('結果', 1), ('比對數', 1), ('證人', 1), ('證詞', 1), ('聯合報', 1), ('聲明', 1), ('期間', 1), ('副秘書長', 1), ('楊懿珊', 1), ('害者', 1), ('臉書', 1), ('案情', 1), ('小組', 1), ('使用', 1), ('管理', 1), ('方式', 1), ('言語', 1), ('員工', 1), ('身心', 1), ('選擇', 1), ('離開', 1), ('媒體', 1), ('聲明稿', 1), ('黨工', 1), ('訪談', 1), ('行為', 1), ('記者', 1), ('聯合', 1), ('職場', 1), ('空間', 1), ('處分', 1), ('報告公布', 1)]|['民進黨', '今天', '公布', '第2', '波', '性平', '調查', '結果', '，', '經', '交叉', '比對數', '名', '證人', '與', '目擊', '者', '證詞', '，', '證實', '前青年部', '主任', '蔡沐霖', '、', '前', '青年部', '資深', '專員', '陳右豪', '被', '指控', '情節', '屬實', '。', '聯合報', '發', '聲明', '，', '陳右豪', '將', '正式', '離職', '。', '蔡沐霖', '先', '前', '被', '控', '擔任', '青年部', '主任', '期間', '涉及', '吃案', '、', '霸凌', '受', '害', '者', '。', '民進黨', '副秘書長', '楊懿珊', '表示', '，', '根據', '被', '害者', '臉書', '陳述', '案情', '，', '經', '調查', '小組', '確認', '後', '，', '認定', '蔡沐霖', '涉及', '長期', '使用', '極度', '不', '恰當', '管理', '方式', '、', '言語', '，', '造成', '員工', '身心', '嚴重', '受創', '，', '並', '選擇', '永久', '離開', '任', '職', '圈', '，', '情節', '屬實', '，', '令', '人', '無', '比', '遺憾', '。', '另外', '，', '媒體', '報導', '，', '民進黨', '聲明稿', '中', '指出', '，', '兩', '名', '前', '被', '害', '黨工', '指控', '前青年部', '資深', '專員', '陳右豪', '，', '涉及', '霸凌', '及', '性別', '歧視', '的', '相關', '情節', '，', '經過', '訪談', '多名證人', '後', '，', '初步', '認定', '霸凌', '及', '性別', '歧視', '的', '行為', '，', '確實', '存', '在', '，', '情節', '嚴重', '。', '陳右豪', '目前', '任職', '記者', '的', '聯合', '報', '，', '2日', '表示', '此事', '涉及', '職場', '性騷擾', '，', '不', '容', '任', '何', '模糊', '空間', '，', '已', '將', '陳右豪', '停職', '處分', '。聯合報', '今天', '再', '發', '聲明', '：', '「', '現民進黨', '調查', '報告公布', '，', '陳右豪', '將', '正式', '離職', '。', '」']|['民進黨', '性平', '結果', '比對數', '證人', '證詞', '主任', '蔡沐霖', '青年部', '專員', '陳右豪', '情節', '聯合報', '聲明', '陳右豪', '蔡沐霖', '青年部', '主任', '期間', '霸凌', '民進黨', '副秘書長', '楊懿珊', '害者', '臉書', '案情', '小組', '蔡沐霖', '使用', '管理', '方式', '言語', '員工', '身心', '選擇', '離開', '情節', '媒體', '民進黨', '聲明稿', '黨工', '專員', '陳右豪', '霸凌', '性別', '情節', '訪談', '性別', '行為', '情節', '陳右豪', '記者', '聯合', '職場', '空間', '陳右豪', '處分', '報告公布', '陳右豪']|[NerToken(word='民進黨', ner='ORG', idx=(0, 3)), NerToken(word='今天', ner='DATE', idx=(3, 5)), NerToken(word='第2', ner='ORDINAL', idx=(7, 9)), NerToken(word='青年部', ner='ORG', idx=(36, 39)), NerToken(word='蔡沐霖', ner='PERSON', idx=(41, 44)), NerToken(word='陳右豪', ner='PERSON', idx=(53, 56)), NerToken(word='陳右豪', ner='PERSON', idx=(71, 74)), NerToken(word='蔡沐霖', ner='PERSON', idx=(80, 83)), NerToken(word='民進黨', ner='ORG', idx=(107, 110)), NerToken(word='楊懿珊', ner='PERSON', idx=(114, 117)), NerToken(word='蔡沐霖', ner='PERSON', idx=(143, 146)), NerToken(word='民進黨', ner='ORG', idx=(207, 210)), NerToken(word='前青年部', ner='ORG', idx=(226, 230)), NerToken(word='陳右豪', ner='PERSON', idx=(234, 237)), NerToken(word='陳右豪', ner='PERSON', idx=(288, 291)), NerToken(word='2日', ner='DATE', idx=(302, 304)), NerToken(word='陳右豪', ner='PERSON', idx=(327, 330)), NerToken(word='聯合報', ner='ORG', idx=(335, 338)), NerToken(word='今天', ner='DATE', idx=(338, 340)), NerToken(word='陳右豪', ner='PERSON', idx=(357, 360))]|[('民進黨', 'Nb'), ('今天', 'Nd'), ('公布', 'VE'), ('第2', 'Neu'), ('波', 'Na'), ('性平', 'Na'), ('調查', 'Nv'), ('結果', 'Na'), ('，', 'COMMACATEGORY'), ('經', 'P'), ('交叉', 'VH'), ('比對數', 'VC'), ('名', 'Nf'), ('證人', 'Na'), ('與', 'Caa'), ('目擊', 'VE'), ('者', 'Na'), ('證詞', 'Na'), ('，', 'COMMACATEGORY'), ('證實', 'VE'), ('前青年部', 'Nes'), ('主任', 'Na'), ('蔡沐霖', 'Nb'), ('、', 'PAUSECATEGORY'), ('前', 'Nes'), ('青年部', 'Nc'), ('資深', 'VH'), ('專員', 'Na'), ('陳右豪', 'Nb'), ('被', 'P'), ('指控', 'VE'), ('情節', 'Na'), ('屬實', 'VH'), ('。', 'PERIODCATEGORY'), ('聯合報', 'Nb'), ('發', 'VJ'), ('聲明', 'Na'), ('，', 'COMMACATEGORY'), ('陳右豪', 'Nb'), ('將', 'D'), ('正式', 'VH'), ('離職', 'VH'), ('。', 'PERIODCATEGORY'), ('蔡沐霖', 'Nb'), ('先', 'Nd'), ('前', 'Ng'), ('被', 'P'), ('控', 'VC'), ('擔任', 'VG'), ('青年部', 'Nc'), ('主任', 'Na'), ('期間', 'Na'), ('涉及', 'VK'), ('吃案', 'VA'), ('、', 'PAUSECATEGORY'), ('霸凌', 'Nb'), ('受', 'VH'), ('害', 'VC'), ('者', 'Na'), ('。', 'PERIODCATEGORY'), ('民進黨', 'Nb'), ('副秘書長', 'Na'), ('楊懿珊', 'Nb'), ('表示', 'VE'), ('，', 'COMMACATEGORY'), ('根據', 'P'), ('被', 'P'), ('害者', 'VC'), ('臉書', 'Na'), ('陳述', 'Nv'), ('案情', 'Na'), ('，', 'COMMACATEGORY'), ('經', 'P'), ('調查', 'Nv'), ('小組', 'Na'), ('確認', 'VE'), ('後', 'Ng'), ('，', 'COMMACATEGORY'), ('認定', 'VE'), ('蔡沐霖', 'Nb'), ('涉及', 'VK'), ('長期', 'Nd'), ('使用', 'VC'), ('極度', 'Dfa'), ('不', 'D'), ('恰當', 'VH'), ('管理', 'VC'), ('方式', 'Na'), ('、', 'PAUSECATEGORY'), ('言語', 'Na'), ('，', 'COMMACATEGORY'), ('造成', 'VG'), ('員工', 'Na'), ('身心', 'Na'), ('嚴重', 'VH'), ('受創', 'VH'), ('，', 'COMMACATEGORY'), ('並', 'Cbb'), ('選擇', 'VC'), ('永久', 'Nd'), ('離開', 'VC'), ('任', 'Na'), ('職', 'Na'), ('圈', 'Nc'), ('，', 'COMMACATEGORY'), ('情節', 'Na'), ('屬實', 'VH'), ('，', 'COMMACATEGORY'), ('令', 'VL'), ('人', 'Na'), ('無', 'VH'), ('比', 'Na'), ('遺憾', 'VK'), ('。', 'PERIODCATEGORY'), ('另外', 'Cbb'), ('，', 'COMMACATEGORY'), ('媒體', 'Na'), ('報導', 'VE'), ('，', 'COMMACATEGORY'), ('民進黨', 'Nb'), ('聲明稿', 'Na'), ('中', 'Ng'), ('指出', 'VE'), ('，', 'COMMACATEGORY'), ('兩', 'Neu'), ('名', 'Nf'), ('前', 'Nes'), ('被', 'P'), ('害', 'VC'), ('黨工', 'Na'), ('指控', 'VE'), ('前青年部', 'Nes'), ('資深', 'VH'), ('專員', 'Na'), ('陳右豪', 'Nb'), ('，', 'COMMACATEGORY'), ('涉及', 'VK'), ('霸凌', 'Na'), ('及', 'Caa'), ('性別', 'Na'), ('歧視', 'VJ'), ('的', 'DE'), ('相關', 'VH'), ('情節', 'Na'), ('，', 'COMMACATEGORY'), ('經過', 'VCL'), ('訪談', 'VC'), ('多名證人', 'Neqa'), ('後', 'Ng'), ('，', 'COMMACATEGORY'), ('初步', 'D'), ('認定', 'VE'), ('霸凌', 'VH'), ('及', 'Caa'), ('性別', 'Na'), ('歧視', 'Nv'), ('的', 'DE'), ('行為', 'Na'), ('，', 'COMMACATEGORY'), ('確實', 'D'), ('存', 'VA'), ('在', 'VCL'), ('，', 'COMMACATEGORY'), ('情節', 'Na'), ('嚴重', 'VH'), ('。', 'PERIODCATEGORY'), ('陳右豪', 'Nb'), ('目前', 'Nd'), ('任職', 'VG'), ('記者', 'Na'), ('的', 'DE'), ('聯合', 'Nb'), ('報', 'Na'), ('，', 'COMMACATEGORY'), ('2日', 'Nd'), ('表示', 'VE'), ('此事', 'Nep'), ('涉及', 'VK'), ('職場', 'Nc'), ('性騷擾', 'VB'), ('，', 'COMMACATEGORY'), ('不', 'D'), ('容', 'VJ'), ('任', 'Neqa'), ('何', 'Nes'), ('模糊', 'VH'), ('空間', 'Na'), ('，', 'COMMACATEGORY'), ('已', 'D'), ('將', 'P'), ('陳右豪', 'Nb'), ('停職', 'VH'), ('處分', 'VC'), ('。聯合報', 'PERIODCATEGORY'), ('今天', 'Nd'), ('再', 'D'), ('發', 'VJ'), ('聲明', 'VE'), ('：', 'COLONCATEGORY'), ('「', 'PARENTHESISCATEGORY'), ('現民進黨', 'D'), ('調查', 'Nv'), ('報告公布', 'Na'), ('，', 'COMMACATEGORY'), ('陳右豪', 'Nb'), ('將', 'D'), ('正式', 'VH'), ('離職', 'VH'), ('。', 'PERIODCATEGORY'), ('」', 'PARENTHESISCATEGORY')]|https://www.cna.com.tw/news/aipl/202306160303.aspx|https://imgcdn.cna.com.tw/www/webphotos/WebCover/420/20230616/1738x1303_541423870724.jpg
